Updated Time,Production Power(W),Consumption Power(W),Grid Power(W),Battery Power(W),SoC(%)
2024/08/03 15:00,803.0,671.0,17.0,-198.0,100.0
2024/08/03 15:05,722.0,628.0,30.0,-180.0,100.0
2024/08/03 15:10,743.0,612.0,29.0,-222.0,100.0
2024/08/03 15:15,673.0,617.0,24.0,-148.0,100.0
2024/08/03 15:20,679.0,609.0,22.0,-148.0,100.0
2024/08/03 15:25,647.0,586.0,0.0,-125.0,100.0
2024/08/03 15:35,860.0,802.0,19.0,-127.0,100.0
2024/08/03 15:40,857.0,783.0,14.0,-140.0,100.0
2024/08/03 15:45,842.0,774.0,26.0,-142.0,100.0
2024/08/03 15:50,822.0,768.0,25.0,-132.0,100.0
2024/08/03 15:55,832.0,761.0,24.0,-146.0,100.0
2024/08/03 16:00,723.0,640.0,12.0,-146.0,100.0
2024/08/03 16:05,845.0,774.0,24.0,-145.0,100.0
2024/08/03 16:10,854.0,771.0,15.0,-149.0,100.0
2024/08/03 16:20,850.0,798.0,26.0,-135.0,100.0
2024/08/03 16:25,834.0,780.0,18.0,-134.0,100.0
2024/08/03 16:30,826.0,764.0,25.0,-146.0,100.0
2024/08/03 16:35,892.0,819.0,31.0,-159.0,100.0
2024/08/03 16:40,954.0,868.0,0.0,-135.0,100.0
2024/08/03 16:45,918.0,861.0,24.0,-137.0,100.0
2024/08/03 16:50,1141.0,844.0,22.0,-348.0,100.0
2024/08/03 16:55,985.0,837.0,126.0,-313.0,100.0
2024/08/03 17:05,982.0,817.0,115.0,-314.0,100.0
2024/08/03 17:10,957.0,1027.0,355.0,-314.0,100.0
2024/08/03 17:15,894.0,1024.0,414.0,-319.0,100.0
2024/08/03 17:20,810.0,840.0,126.0,-139.0,100.0
2024/08/03 17:25,659.0,877.0,501.0,-312.0,100.0
2024/08/03 17:30,575.0,658.0,358.0,-316.0,100.0
2024/08/03 17:35,513.0,650.0,415.0,-316.0,100.0
2024/08/03 17:40,457.0,646.0,268.0,-131.0,100.0
2024/08/03 17:50,366.0,686.0,398.0,-140.0,100.0
2024/08/03 17:55,322.0,775.0,536.0,-133.0,100.0
2024/08/03 18:00,305.0,760.0,542.0,-139.0,100.0
2024/08/03 18:05,233.0,761.0,603.0,-129.0,100.0
2024/08/03 18:10,90.0,732.0,719.0,-130.0,100.0
2024/08/03 18:15,64.0,964.0,991.0,-134.0,100.0
2024/08/03 18:20,35.0,912.0,975.0,-145.0,100.0
2024/08/03 18:25,22.0,1179.0,1242.0,-128.0,100.0
2024/08/03 18:35,14.0,1029.0,1148.0,-137.0,100.0
2024/08/03 18:40,10.0,1032.0,1130.0,-135.0,100.0
2024/08/03 18:45,8.0,879.0,971.0,-122.0,100.0
2024/08/03 18:50,0.0,868.0,991.0,-138.0,100.0
2024/08/03 18:55,0.0,645.0,0.0,643.0,99.0
2024/08/03 19:00,0.0,648.0,0.0,649.0,98.0
2024/08/03 19:05,0.0,819.0,0.0,832.0,97.0
2024/08/03 19:10,0.0,840.0,0.0,852.0,96.0
2024/08/03 19:20,0.0,845.0,0.0,853.0,94.0
2024/08/03 19:25,0.0,826.0,0.0,835.0,93.0
2024/08/03 19:30,0.0,826.0,0.0,836.0,92.0
2024/08/03 19:35,0.0,822.0,0.0,834.0,91.0
2024/08/03 19:40,0.0,996.0,0.0,1007.0,89.0
2024/08/03 19:45,0.0,983.0,0.0,990.0,88.0
2024/08/03 19:50,0.0,963.0,3181.0,-2000.0,89.0
2024/08/03 19:55,0.0,964.0,3220.0,-2037.0,92.0
2024/08/03 20:05,0.0,954.0,3251.0,-2073.0,95.0
2024/08/03 20:10,0.0,953.0,3258.0,-2082.0,97.0
2024/08/03 20:15,0.0,805.0,2662.0,-1677.0,100.0
2024/08/03 20:20,0.0,829.0,2136.0,-1174.0,100.0
2024/08/03 20:25,0.0,846.0,1823.0,-875.0,100.0
2024/08/03 20:30,0.0,855.0,1642.0,-704.0,100.0
2024/08/03 20:35,0.0,862.0,1548.0,-614.0,100.0
2024/08/03 20:40,0.0,858.0,1489.0,-561.0,100.0
2024/08/03 20:50,0.0,852.0,1447.0,-532.0,100.0
2024/08/03 20:55,0.0,831.0,1406.0,-510.0,100.0
2024/08/03 21:00,0.0,807.0,2211.0,-1259.0,99.0
2024/08/03 21:05,0.0,850.0,1461.0,-540.0,100.0
2024/08/03 21:10,0.0,754.0,1330.0,-511.0,100.0
2024/08/03 21:15,0.0,736.0,1293.0,-492.0,100.0
2024/08/03 21:20,0.0,740.0,1284.0,-481.0,100.0
2024/08/03 21:25,0.0,735.0,1267.0,-471.0,100.0
2024/08/03 21:35,0.0,737.0,1262.0,-461.0,100.0
2024/08/03 21:40,0.0,574.0,1094.0,-460.0,100.0
2024/08/03 21:45,0.0,578.0,1092.0,-456.0,100.0
2024/08/03 21:50,0.0,796.0,1304.0,-446.0,100.0
2024/08/03 21:55,0.0,785.0,1288.0,-443.0,100.0
2024/08/03 22:00,0.0,789.0,1290.0,-442.0,100.0
2024/08/03 22:05,0.0,800.0,1299.0,-439.0,100.0
2024/08/03 22:10,0.0,823.0,1319.0,-436.0,100.0
2024/08/03 22:20,0.0,980.0,1477.0,-437.0,100.0
2024/08/03 22:25,0.0,910.0,0.0,922.0,98.0
2024/08/03 22:30,0.0,543.0,0.0,556.0,97.0
2024/08/03 22:35,0.0,600.0,0.0,613.0,97.0
2024/08/03 22:40,0.0,548.0,0.0,562.0,96.0
2024/08/03 22:45,0.0,553.0,0.0,562.0,95.0
2024/08/03 22:50,0.0,589.0,0.0,601.0,94.0
2024/08/03 23:00,0.0,473.0,0.0,490.0,93.0
2024/08/03 23:05,0.0,456.0,0.0,471.0,93.0
2024/08/03 23:10,0.0,338.0,0.0,355.0,92.0
2024/08/03 23:15,0.0,419.0,0.0,435.0,92.0
2024/08/03 23:20,0.0,926.0,0.0,942.0,91.0
2024/08/03 23:25,0.0,420.0,0.0,435.0,90.0
2024/08/03 23:30,0.0,321.0,0.0,337.0,89.0
2024/08/03 23:35,0.0,319.0,0.0,337.0,89.0
2024/08/03 23:45,0.0,321.0,0.0,337.0,88.0
2024/08/03 23:50,0.0,321.0,0.0,337.0,88.0
2024/08/03 23:55,0.0,320.0,0.0,338.0,87.0
2024/08/04 00:00,0.0,321.0,0.0,336.0,87.0
2024/08/04 00:05,0.0,320.0,0.0,338.0,86.0
2024/08/04 00:10,0.0,321.0,0.0,340.0,86.0
2024/08/04 00:15,0.0,322.0,0.0,339.0,86.0
2024/08/04 00:20,0.0,321.0,0.0,336.0,85.0
2024/08/04 00:30,0.0,320.0,0.0,334.0,85.0
2024/08/04 00:35,0.0,333.0,0.0,352.0,84.0
2024/08/04 00:40,0.0,378.0,0.0,395.0,84.0
2024/08/04 00:45,0.0,362.0,0.0,379.0,83.0
2024/08/04 00:50,0.0,362.0,0.0,376.0,83.0
2024/08/04 00:55,0.0,363.0,0.0,379.0,82.0
2024/08/04 01:00,0.0,368.0,0.0,384.0,82.0
2024/08/04 01:05,0.0,356.0,0.0,370.0,81.0
2024/08/04 01:15,0.0,354.0,0.0,369.0,80.0
2024/08/04 01:20,0.0,357.0,0.0,374.0,80.0
2024/08/04 01:25,0.0,367.0,0.0,381.0,79.0
2024/08/04 01:30,0.0,355.0,0.0,372.0,79.0
2024/08/04 01:35,0.0,355.0,0.0,372.0,78.0
2024/08/04 01:40,0.0,354.0,0.0,371.0,78.0
2024/08/04 01:45,0.0,356.0,0.0,371.0,77.0
2024/08/04 01:50,0.0,355.0,0.0,370.0,77.0
2024/08/04 02:00,0.0,1025.0,3258.0,-2011.0,78.0
2024/08/04 02:05,0.0,1553.0,3808.0,-2033.0,81.0
2024/08/04 02:10,0.0,1492.0,3777.0,-2053.0,83.0
2024/08/04 02:15,0.0,1494.0,3793.0,-2075.0,86.0
2024/08/04 02:20,0.0,1485.0,3785.0,-2072.0,89.0
2024/08/04 02:25,0.0,1461.0,3797.0,-2104.0,92.0
2024/08/04 02:30,0.0,1480.0,3697.0,-2002.0,95.0
2024/08/04 02:40,0.0,1474.0,3355.0,-1695.0,98.0
2024/08/04 02:45,0.0,1479.0,3088.0,-1451.0,100.0
2024/08/04 02:50,0.0,1482.0,2880.0,-1256.0,100.0
2024/08/04 02:55,0.0,1497.0,2717.0,-1093.0,100.0
2024/08/04 03:00,0.0,1491.0,2561.0,-958.0,100.0
2024/08/04 03:05,0.0,1508.0,2461.0,-850.0,100.0
2024/08/04 03:10,0.0,1503.0,2363.0,-767.0,100.0
2024/08/04 03:15,0.0,1516.0,2305.0,-702.0,100.0
2024/08/04 03:25,0.0,1499.0,2231.0,-650.0,100.0
2024/08/04 03:30,0.0,1514.0,2201.0,-610.0,100.0
2024/08/04 03:35,0.0,1515.0,2168.0,-582.0,100.0
2024/08/04 03:40,0.0,1371.0,2005.0,-562.0,100.0
2024/08/04 03:45,0.0,1381.0,1993.0,-542.0,100.0
2024/08/04 03:50,0.0,1397.0,1994.0,-529.0,100.0
2024/08/04 03:55,0.0,1385.0,1973.0,-516.0,100.0
2024/08/04 04:00,0.0,1953.0,2523.0,-505.0,100.0
2024/08/04 04:10,0.0,1527.0,2092.0,-498.0,100.0
2024/08/04 04:15,0.0,1397.0,1951.0,-491.0,100.0
2024/08/04 04:20,0.0,1585.0,2134.0,-484.0,100.0
2024/08/04 04:25,0.0,1583.0,2128.0,-481.0,100.0
2024/08/04 04:30,0.0,1593.0,0.0,1604.0,98.0
2024/08/04 04:35,0.0,1588.0,0.0,1602.0,96.0
2024/08/04 04:40,0.0,1007.0,0.0,1023.0,94.0
2024/08/04 04:45,0.0,1009.0,0.0,1021.0,93.0
2024/08/04 04:55,0.0,1023.0,0.0,1033.0,91.0
2024/08/04 05:00,0.0,571.0,0.0,586.0,90.0
2024/08/04 05:05,0.0,557.0,0.0,574.0,90.0
2024/08/04 05:10,0.0,560.0,0.0,579.0,89.0
2024/08/04 05:15,0.0,558.0,0.0,577.0,88.0
2024/08/04 05:20,0.0,570.0,0.0,585.0,87.0
2024/08/04 05:25,0.0,558.0,0.0,574.0,86.0
2024/08/04 05:30,0.0,558.0,0.0,573.0,86.0
2024/08/04 05:40,0.0,557.0,0.0,572.0,85.0
2024/08/04 05:45,0.0,683.0,0.0,699.0,84.0
2024/08/04 05:50,0.0,671.0,0.0,686.0,83.0
2024/08/04 05:55,0.0,674.0,0.0,688.0,82.0
2024/08/04 06:00,0.0,674.0,0.0,688.0,81.0
2024/08/04 06:05,0.0,675.0,0.0,682.0,80.0
2024/08/04 06:10,0.0,673.0,0.0,675.0,79.0
2024/08/04 06:15,1.0,671.0,0.0,659.0,78.0
2024/08/04 06:25,19.0,671.0,0.0,606.0,77.0
2024/08/04 06:30,52.0,671.0,0.0,568.0,77.0
2024/08/04 06:35,111.0,671.0,0.0,502.0,76.0
2024/08/04 06:40,155.0,671.0,0.0,457.0,75.0
2024/08/04 06:45,149.0,671.0,0.0,458.0,74.0
2024/08/04 06:50,177.0,670.0,0.0,429.0,74.0
2024/08/04 06:55,194.0,671.0,0.0,414.0,73.0
2024/08/04 07:00,228.0,672.0,0.0,379.0,73.0
2024/08/04 07:10,298.0,671.0,0.0,310.0,72.0
2024/08/04 07:15,326.0,670.0,0.0,290.0,72.0
2024/08/04 07:20,304.0,670.0,0.0,304.0,71.0
2024/08/04 07:25,271.0,675.0,0.0,347.0,71.0
2024/08/04 07:30,326.0,589.0,2677.0,-2254.0,74.0
2024/08/04 07:35,441.0,605.0,2599.0,-2283.0,77.0
2024/08/04 07:40,513.0,612.0,2550.0,-2301.0,80.0
2024/08/04 07:45,588.0,601.0,2461.0,-2309.0,83.0
2024/08/04 07:55,649.0,603.0,2434.0,-2330.0,86.0
2024/08/04 08:00,694.0,971.0,2720.0,-2312.0,90.0
2024/08/04 08:05,698.0,992.0,2366.0,-1976.0,93.0
2024/08/04 08:10,725.0,991.0,2040.0,-1715.0,95.0
2024/08/04 08:15,674.0,1007.0,1868.0,-1493.0,97.0
2024/08/04 08:20,925.0,1029.0,1396.0,-1299.0,99.0
2024/08/04 08:25,994.0,1084.0,1194.0,-1129.0,100.0
2024/08/04 08:30,1126.0,1035.0,854.0,-980.0,100.0
2024/08/04 08:40,1124.0,1023.0,733.0,-860.0,100.0
2024/08/04 08:45,1208.0,1017.0,565.0,-779.0,100.0
2024/08/04 08:50,1252.0,1016.0,464.0,-713.0,100.0
2024/08/04 08:55,1346.0,1092.0,397.0,-668.0,100.0
2024/08/04 09:00,1380.0,1105.0,336.0,-632.0,100.0
2024/08/04 09:05,1393.0,1101.0,297.0,-610.0,100.0
2024/08/04 09:10,1564.0,3021.0,2019.0,-583.0,100.0
2024/08/04 09:15,1786.0,2958.0,1719.0,-568.0,100.0
2024/08/04 09:25,2158.0,2973.0,1350.0,-553.0,100.0
2024/08/04 09:30,2494.0,3052.0,1088.0,-541.0,100.0
2024/08/04 09:35,2457.0,3032.0,1099.0,-529.0,100.0
2024/08/04 09:40,3009.0,3088.0,598.0,-522.0,100.0
2024/08/04 09:45,3631.0,3092.0,23.0,-554.0,100.0
2024/08/04 09:50,1796.0,3038.0,1724.0,-502.0,100.0
2024/08/04 09:55,915.0,3242.0,2791.0,-498.0,100.0
2024/08/04 10:00,945.0,3253.0,2780.0,-493.0,100.0
2024/08/04 10:10,1781.0,3277.0,1969.0,-487.0,100.0
2024/08/04 10:15,2052.0,3046.0,1459.0,-487.0,100.0
2024/08/04 10:20,2518.0,3121.0,1079.0,-483.0,100.0
2024/08/04 10:25,2939.0,3104.0,642.0,-480.0,100.0
2024/08/04 10:30,3519.0,3034.0,22.0,-519.0,100.0
2024/08/04 10:35,3371.0,2876.0,14.0,-516.0,100.0
2024/08/04 10:40,1517.0,1063.0,17.0,-512.0,100.0
2024/08/04 10:45,1510.0,1069.0,21.0,-505.0,100.0
2024/08/04 10:55,1547.0,1094.0,20.0,-511.0,100.0
2024/08/04 11:00,1557.0,1100.0,10.0,-506.0,100.0
2024/08/04 11:05,1731.0,1293.0,20.0,-500.0,100.0
2024/08/04 11:10,1703.0,1471.0,204.0,-460.0,100.0
2024/08/04 11:15,2108.0,2612.0,939.0,-457.0,100.0
2024/08/04 11:20,1767.0,2194.0,862.0,-454.0,100.0
2024/08/04 11:25,1468.0,2118.0,1084.0,-455.0,100.0
2024/08/04 11:30,1479.0,2085.0,1034.0,-456.0,100.0
2024/08/04 11:40,999.0,1955.0,1383.0,-452.0,100.0
2024/08/04 11:45,1362.0,2045.0,1110.0,-452.0,100.0
2024/08/04 11:50,1315.0,2078.0,744.0,-21.0,100.0
2024/08/04 11:55,1335.0,1245.0,34.0,-168.0,100.0
2024/08/04 12:00,1327.0,1268.0,28.0,-138.0,100.0
2024/08/04 12:05,1346.0,1271.0,28.0,-152.0,100.0
2024/08/04 12:10,1383.0,1273.0,23.0,-187.0,100.0
2024/08/04 12:15,2124.0,2014.0,26.0,-184.0,100.0
2024/08/04 12:25,2045.0,2460.0,537.0,-151.0,100.0
2024/08/04 12:30,2364.0,2229.0,13.0,-168.0,100.0
2024/08/04 12:35,1939.0,2063.0,253.0,-154.0,100.0
2024/08/04 12:40,2109.0,2038.0,27.0,-141.0,100.0
2024/08/04 12:45,2325.0,2228.0,22.0,-153.0,100.0
2024/08/04 12:50,2214.0,2196.0,110.0,-160.0,100.0
2024/08/04 12:55,2066.0,2179.0,238.0,-153.0,100.0
2024/08/04 13:00,1489.0,2180.0,849.0,-196.0,100.0
2024/08/04 13:10,1099.0,2133.0,1341.0,-334.0,100.0
2024/08/04 13:15,667.0,2156.0,1788.0,-336.0,100.0
2024/08/04 13:20,481.0,1881.0,4005.0,-2451.0,99.0
2024/08/04 13:25,201.0,1874.0,1949.0,-332.0,100.0
2024/08/04 13:30,437.0,1692.0,1541.0,-334.0,100.0
2024/08/04 13:35,1326.0,1708.0,527.0,-191.0,100.0
2024/08/04 13:40,1643.0,1651.0,118.0,-153.0,100.0
2024/08/04 13:50,898.0,1653.0,849.0,-139.0,100.0
2024/08/04 13:55,603.0,1807.0,1307.0,-157.0,100.0
2024/08/04 14:00,397.0,1764.0,1440.0,-129.0,100.0
2024/08/04 14:05,954.0,2025.0,1179.0,-153.0,100.0
2024/08/04 14:10,1365.0,2021.0,764.0,-154.0,100.0
2024/08/04 14:15,1102.0,1022.0,22.0,-157.0,100.0
2024/08/04 14:20,1064.0,1005.0,27.0,-144.0,100.0
2024/08/04 14:25,874.0,792.0,37.0,-181.0,100.0
2024/08/04 14:35,1872.0,1722.0,20.0,-218.0,100.0
2024/08/04 14:40,1990.0,1714.0,26.0,-345.0,100.0
2024/08/04 14:45,1370.0,1154.0,0.0,-261.0,100.0
2024/08/04 14:50,1296.0,1167.0,10.0,-190.0,100.0
2024/08/04 14:55,1225.0,1169.0,26.0,-143.0,100.0
2024/08/04 15:00,1257.0,1164.0,16.0,-163.0,100.0
2024/08/04 15:05,1223.0,1134.0,21.0,-158.0,100.0
2024/08/04 15:10,1235.0,1185.0,27.0,-114.0,100.0
2024/08/04 15:20,1329.0,1260.0,30.0,-154.0,100.0
2024/08/04 15:25,1088.0,1031.0,18.0,-137.0,100.0
2024/08/04 15:30,1020.0,956.0,20.0,-147.0,100.0
2024/08/04 15:35,1541.0,1480.0,21.0,-136.0,100.0
2024/08/04 15:40,1548.0,1481.0,24.0,-151.0,100.0
2024/08/04 15:45,2074.0,2013.0,0.0,-100.0,100.0
2024/08/04 15:50,1521.0,1541.0,135.0,-153.0,100.0
2024/08/04 15:55,894.0,1500.0,896.0,-319.0,100.0
2024/08/04 16:05,783.0,1322.0,834.0,-325.0,100.0
2024/08/04 16:10,636.0,1117.0,766.0,-323.0,100.0
2024/08/04 16:15,667.0,1125.0,741.0,-325.0,100.0
2024/08/04 16:20,587.0,946.0,635.0,-325.0,100.0
2024/08/04 16:25,505.0,954.0,716.0,-322.0,100.0
2024/08/04 16:30,1109.0,974.0,140.0,-323.0,100.0
2024/08/04 16:35,1266.0,987.0,15.0,-341.0,100.0
2024/08/04 16:40,849.0,757.0,0.0,-149.0,100.0
2024/08/04 16:50,960.0,878.0,22.0,-164.0,100.0
2024/08/04 16:55,893.0,785.0,11.0,-175.0,100.0
2024/08/04 17:00,1008.0,1328.0,592.0,-319.0,100.0
2024/08/04 17:05,1254.0,983.0,0.0,-318.0,100.0
2024/08/04 17:10,1166.0,940.0,54.0,-321.0,100.0
2024/08/04 17:15,853.0,1415.0,843.0,-319.0,100.0
2024/08/04 17:20,703.0,920.0,494.0,-324.0,100.0
2024/08/04 17:25,647.0,934.0,562.0,-327.0,100.0
2024/08/04 17:35,307.0,586.0,542.0,-321.0,100.0
2024/08/04 17:40,215.0,583.0,639.0,-319.0,100.0
2024/08/04 17:45,123.0,772.0,923.0,-325.0,100.0
2024/08/04 17:50,242.0,780.0,678.0,-199.0,100.0
2024/08/04 17:55,652.0,804.0,260.0,-159.0,100.0
2024/08/04 18:00,521.0,845.0,446.0,-174.0,100.0
2024/08/04 18:05,397.0,842.0,558.0,-174.0,100.0
2024/08/04 18:10,253.0,948.0,794.0,-164.0,100.0
2024/08/04 18:20,253.0,852.0,701.0,-157.0,100.0
2024/08/04 18:25,265.0,1328.0,1328.0,-321.0,100.0
2024/08/04 18:30,281.0,1331.0,1313.0,-322.0,100.0
2024/08/04 18:35,329.0,1115.0,1047.0,-316.0,100.0
2024/08/04 18:40,351.0,1132.0,865.0,-139.0,100.0
2024/08/04 18:45,349.0,1181.0,898.0,-126.0,100.0
2024/08/04 18:50,313.0,1173.0,935.0,-137.0,100.0
2024/08/04 18:55,231.0,1044.0,896.0,-140.0,100.0
2024/08/04 19:05,20.0,1039.0,1106.0,-146.0,100.0
2024/08/04 19:10,0.0,1000.0,1217.0,-193.0,100.0
2024/08/04 19:15,0.0,1091.0,1287.0,-171.0,100.0
2024/08/04 19:20,0.0,845.0,1048.0,-175.0,100.0
2024/08/04 19:25,0.0,943.0,1153.0,-182.0,100.0
2024/08/04 19:30,0.0,776.0,1133.0,-315.0,100.0
2024/08/04 19:35,0.0,739.0,1091.0,-313.0,100.0
2024/08/04 19:40,0.0,742.0,0.0,751.0,99.0
2024/08/04 19:50,0.0,956.0,0.0,966.0,98.0
2024/08/04 19:55,0.0,897.0,0.0,907.0,97.0
2024/08/04 20:00,0.0,893.0,0.0,904.0,95.0
2024/08/04 20:05,0.0,891.0,0.0,904.0,94.0
2024/08/04 20:10,0.0,905.0,0.0,917.0,93.0
2024/08/04 20:15,0.0,882.0,0.0,893.0,92.0
2024/08/04 20:20,0.0,884.0,0.0,893.0,90.0
2024/08/04 20:25,0.0,717.0,0.0,725.0,89.0
2024/08/04 20:35,0.0,715.0,0.0,725.0,88.0
2024/08/04 20:40,0.0,714.0,0.0,723.0,87.0
2024/08/04 20:45,0.0,715.0,0.0,726.0,86.0
2024/08/04 20:50,0.0,712.0,0.0,722.0,85.0
2024/08/04 20:55,0.0,714.0,0.0,722.0,84.0
2024/08/04 21:00,0.0,633.0,2877.0,-2021.0,87.0
2024/08/04 21:05,0.0,632.0,2918.0,-2057.0,90.0
2024/08/04 21:10,0.0,946.0,3249.0,-2076.0,92.0
2024/08/04 21:20,0.0,1083.0,3422.0,-2107.0,95.0
2024/08/04 21:25,0.0,1093.0,2832.0,-1566.0,98.0
2024/08/04 21:30,0.0,1005.0,2304.0,-1163.0,100.0
2024/08/04 21:35,0.0,965.0,1975.0,-901.0,100.0
2024/08/04 21:40,0.0,972.0,1792.0,-730.0,100.0
2024/08/04 21:45,0.0,897.0,1605.0,-630.0,100.0
2024/08/04 21:50,0.0,782.0,1420.0,-567.0,100.0
2024/08/04 21:55,0.0,752.0,1350.0,-527.0,100.0
2024/08/04 22:05,0.0,1118.0,1692.0,-508.0,100.0
2024/08/04 22:10,0.0,1101.0,1650.0,-487.0,100.0
2024/08/04 22:15,0.0,1863.0,2407.0,-480.0,100.0
2024/08/04 22:20,0.0,1805.0,2339.0,-471.0,100.0
2024/08/04 22:25,0.0,1817.0,2344.0,-462.0,100.0
2024/08/04 22:30,0.0,1811.0,2333.0,-459.0,100.0
2024/08/04 22:35,0.0,1670.0,2183.0,-453.0,100.0
2024/08/04 22:45,0.0,2320.0,2836.0,-452.0,100.0
2024/08/04 22:50,0.0,1833.0,2341.0,-446.0,100.0
2024/08/04 22:55,0.0,1826.0,2331.0,-444.0,100.0
2024/08/04 23:00,0.0,1810.0,2310.0,-440.0,100.0
2024/08/04 23:05,0.0,1826.0,2322.0,-437.0,100.0
2024/08/04 23:10,0.0,1664.0,2158.0,-439.0,100.0
2024/08/04 23:15,0.0,1651.0,2140.0,-434.0,100.0
2024/08/04 23:20,0.0,1866.0,2355.0,-432.0,100.0
2024/08/04 23:30,0.0,1859.0,2348.0,-431.0,100.0
2024/08/04 23:35,0.0,1705.0,2195.0,-432.0,100.0
2024/08/04 23:40,0.0,1739.0,2228.0,-430.0,100.0
2024/08/04 23:45,0.0,1700.0,2185.0,-429.0,100.0
2024/08/04 23:50,0.0,1669.0,2157.0,-427.0,100.0
2024/08/04 23:55,0.0,1682.0,2168.0,-427.0,100.0
2024/08/05 00:00,0.0,1765.0,1980.0,-186.0,100.0
2024/08/05 00:05,0.0,1910.0,2123.0,-187.0,100.0
2024/08/05 00:15,0.0,2457.0,2657.0,-172.0,100.0
2024/08/05 00:20,0.0,2041.0,2223.0,-157.0,100.0
2024/08/05 00:25,0.0,1932.0,2129.0,-173.0,100.0
2024/08/05 00:30,0.0,1927.0,2116.0,-164.0,100.0
2024/08/05 00:35,0.0,1784.0,1996.0,-184.0,100.0
2024/08/05 00:40,0.0,1781.0,1985.0,-174.0,100.0
2024/08/05 00:45,0.0,1750.0,1954.0,-174.0,100.0
2024/08/05 00:50,0.0,1751.0,1957.0,-175.0,100.0
2024/08/05 01:00,0.0,1760.0,1957.0,-167.0,100.0
2024/08/05 01:05,0.0,1740.0,1960.0,-188.0,100.0
2024/08/05 01:10,0.0,1750.0,1938.0,-162.0,100.0
2024/08/05 01:15,0.0,1653.0,3962.0,-2074.0,99.0
2024/08/05 01:20,0.0,1759.0,2306.0,-478.0,100.0
2024/08/05 01:25,0.0,1756.0,2260.0,-441.0,100.0
2024/08/05 01:30,0.0,1912.0,2410.0,-436.0,100.0
2024/08/05 01:35,0.0,1928.0,2414.0,-426.0,100.0
2024/08/05 01:45,0.0,1926.0,2411.0,-423.0,100.0
2024/08/05 01:50,0.0,1918.0,2397.0,-422.0,100.0
2024/08/05 01:55,0.0,1917.0,2395.0,-419.0,100.0
2024/08/05 02:00,0.0,1744.0,2219.0,-418.0,100.0
2024/08/05 02:05,0.0,1742.0,2217.0,-417.0,100.0
2024/08/05 02:10,0.0,1740.0,2218.0,-419.0,100.0
2024/08/05 02:15,0.0,1742.0,2220.0,-419.0,100.0
2024/08/05 02:20,0.0,1760.0,2235.0,-412.0,100.0
2024/08/05 02:30,0.0,1762.0,0.0,1773.0,99.0
2024/08/05 02:35,0.0,1676.0,3838.0,-1944.0,100.0
2024/08/05 02:40,0.0,1756.0,2324.0,-496.0,100.0
2024/08/05 02:45,0.0,1761.0,2277.0,-452.0,100.0
2024/08/05 02:50,0.0,1773.0,2271.0,-438.0,100.0
2024/08/05 02:55,0.0,1937.0,2429.0,-432.0,100.0
2024/08/05 03:00,0.0,1920.0,2404.0,-422.0,100.0
2024/08/05 03:05,0.0,1895.0,2374.0,-421.0,100.0
2024/08/05 03:15,0.0,1894.0,2372.0,-422.0,100.0
2024/08/05 03:20,0.0,1916.0,2395.0,-422.0,100.0
2024/08/05 03:25,0.0,1754.0,2230.0,-419.0,100.0
2024/08/05 03:30,0.0,1767.0,2239.0,-416.0,100.0
2024/08/05 03:35,0.0,1763.0,2236.0,-417.0,100.0
2024/08/05 03:40,0.0,1752.0,2223.0,-414.0,100.0
2024/08/05 03:45,0.0,1778.0,2250.0,-416.0,100.0
2024/08/05 03:50,0.0,1627.0,2094.0,-413.0,100.0
2024/08/05 04:00,0.0,1636.0,2108.0,-415.0,100.0
2024/08/05 04:05,0.0,1628.0,2096.0,-413.0,100.0
2024/08/05 04:10,0.0,1610.0,2076.0,-410.0,100.0
2024/08/05 04:15,0.0,1626.0,2092.0,-408.0,100.0
2024/08/05 04:20,0.0,1811.0,2277.0,-410.0,100.0
2024/08/05 04:25,0.0,1809.0,2274.0,-409.0,100.0
2024/08/05 04:30,0.0,1789.0,2253.0,-411.0,100.0
2024/08/05 04:35,0.0,1786.0,2249.0,-408.0,100.0
2024/08/05 04:45,0.0,1789.0,2247.0,-404.0,100.0
2024/08/05 04:50,0.0,1664.0,2020.0,-313.0,100.0
2024/08/05 04:55,0.0,1649.0,2006.0,-312.0,100.0
2024/08/05 05:00,0.0,1649.0,2009.0,-320.0,100.0
2024/08/05 05:05,0.0,1592.0,0.0,1605.0,98.0
2024/08/05 05:10,0.0,1592.0,0.0,1603.0,95.0
2024/08/05 05:15,0.0,1016.0,0.0,1028.0,94.0
2024/08/05 05:20,0.0,1020.0,0.0,1033.0,92.0
2024/08/05 05:30,0.0,1019.0,0.0,1031.0,91.0
2024/08/05 05:35,0.0,1018.0,0.0,1032.0,90.0
2024/08/05 05:40,0.0,1020.0,0.0,1032.0,88.0
2024/08/05 05:45,0.0,1206.0,0.0,1219.0,86.0
2024/08/05 05:50,0.0,1235.0,0.0,1246.0,85.0
2024/08/05 05:55,0.0,1279.0,0.0,1291.0,83.0
2024/08/05 06:00,0.0,1261.0,0.0,1269.0,81.0
2024/08/05 06:05,0.0,1258.0,0.0,1261.0,80.0
2024/08/05 06:15,0.0,1254.0,0.0,1251.0,78.0
2024/08/05 06:20,0.0,1091.0,0.0,1091.0,76.0
2024/08/05 06:25,4.0,1092.0,0.0,1077.0,75.0
2024/08/05 06:30,61.0,877.0,0.0,767.0,73.0
